review_id,rating,review_text,review_title,review_date,brand,category,username
1399,5,Very nice quality product. East to set up and use.,Great Tablet,2017-01-18,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Kitkat
1400,2,"Use these in a wireless BT mouse. Has about 30 less life as copper top brand. Good price, but most likely will not buy again.",About 30 less life as other brand - but price is hard to ignore,2017-03-17,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByAnonz
1401,5,"Awesome price, awesome batteries. I will never buy batteries anywhere else again, this deal is hard to beat.","Awesome price, awesome batteries.",2015-10-18,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByCraig
1402,5,Great bargain.,Bargain Buy,2015-05-30,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByVicki L. Armstrong
1403,4,"Bought this for my 2 yr old. Easy to use. Good parental controls. As long as you're not comparing it directly to an iPad, then it's a pretty good tablet for the $$",Good for kids,2017-03-11,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Codeman
1404,5,My husband and I both use this and really love it. We got kindle unlimited for the books but it's also great for playing games and surfing the web too.,Fantastic purchase,2017-03-10,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",3rd2last
1405,4,overall this is a good tablet. it is best with those who have Prime Amazon and the ability to watch Amazon video. a good price for a good tablet but has limitations based on the operating system. for video watching and basic use a good choice,good value,2016-12-23,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",voltman
1406,5,I use it for downloading and reading books. It is the perfect size for this purpose. It is also very light.,PERFECT SIZE,2017-04-21,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",pancho
1407,5,I was looking for a Good tablet under $100..this delivered..getting used to Amazon apps LOL,Great tab,2017-04-01,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",DDMM
1408,1,I bought this tablet for my 4 year old daughter. Too many advertisements. I would rather pay more and not have a single ad.,Ended up returning,2016-11-25,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Mijenx
1409,5,I love ordering books and reading them with the reader.,Great and lightweight reader,2017-01-23,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",RoboBob
1410,4,AA! Would buy again!,AA+++!,2016-05-01,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByKimo
1411,5,"Batteries packaged well, and are working just like any other battery",and are working just like any other,2016-03-02,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByJohnny
1412,5,YOU PAY FOR THE BEST AND YOU GET THE BEST. THANK YOU BEST BUY FOR PROVIDING THIS PRODUCT,WHAT CAN I SAY,2017-02-17,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",jdeso
1413,5,"Excellent product. Easy to use, large screen makes watching movies and reading easier.",Excellent product,2017-01-23,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",ralexander422
1414,4,"It matters what preference you prefer with tablets. I mean if you use windows or google more this might not be for you. For me, I use Amazon music, video, books, and shopping so this tablet is awesome. It's made especially for Amazon ecosystem users. Its light and has a nice feel. I live the blue shade option it has for less blue light when reading.",Great Amazon Tablet,2017-02-03,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Nede
1415,4,Good tablet for basic needs. Screens resolution is pretty good. Mostly using for reading and sometimes for watching movies/shows. Great feature is the possibility to use the card to expand the memory. Good product for great price!,Good tablet for basic needs,2016-12-23,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",GwenG
1416,5,Never purchased these before ... Work well so far,A good alkaline,2016-02-19,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByRaodmo
1417,5,Never can have too many.,AA batteries,2017-07-21,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",Byprecious
1418,4,I'm happy with my purchase is all I can say. The only complaint I have is that the 3.5 mm Jack is right next to the volume button and it gets in the way.,I like,2017-03-15,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Hardy
1419,5,"I buy AAA and AA batteries about 4 - 6 times a year. I made the switch to Amazon batteries about 2 years ago and never looked back. These batteries work just as well as any of the name brands, but at a much more reasonable cost.",2-year Review,2016-05-11,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByTravis C.
1420,5,great batteries,AAA batteries,2017-02-27,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByJack C Kassapian
1421,5,Bought as a replacement kindle for my mother in law. She loves it perfect size for her.,Great kindle,2017-03-10,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Slim
1422,5,"Love these, never had any problems and you can not beet the price! I not only buy them for home but also for my job.",Amazing,2016-01-09,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByAshley Schoeppner
1423,5,"Love my kindle, makes reading at night so easy and it feels like you are reading a real book.",feels like a real book,2017-04-22,Amazon,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",Sean242
1424,5,"Great tablet, great screen, great price! Very user friendly, especially for a not so Tech savvy person.",Very user friendly!,2017-02-14,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Dissfunkshonal
1425,5,I wanted a low cost internet device to feed internet radio choices into my stereo. This fit the bill well. I use the headphone jack to connect with my stereo and get great sound. I don't use most of the other apps that come on the device.,"Low cost, effective, internet device",2017-02-20,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",TheMaven
1426,5,The Fire HD8 strikes an excellent balance between performance and price. It has many of the features you'd want in a tablet for a fraction of the cost. Works flawlessly for reading and video streaming.,Excellent budget tablet,2017-03-04,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Ryan
1427,5,"Bought this for our year end holiday party raffle prize pool. Great price and people always have a use for an amazon tablet. Came with Kaspersky for free as well, which is a pretty generous complimentary add on.",Great raffle prize,2017-01-26,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Ryan
1428,5,Good product for child. Who only need to read the books,Great readers,2017-02-20,Amazon,"Computers,Electronics Features,Tablets,Electronics,iPad & Tablets,Kindle E-readers,iPad Accessories,Used:Tablets,E-Readers,E-Readers & Accessories,Computers/Tablets & Networking,Used:Computers Accessories,iPads Tablets,All Tablets,Tablets & E-readers,Computers & Tablets,Amazon,Tablets & eBook Readers",Jackie
1429,5,"Gave as Christmas gift,and wife loved it. She has not put it down since she has gotten it.",great Christmas gift,2017-02-15,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",chevys10
1430,5,These are quality batteries...just as good as major brand names. Can't beat the price. Thank you.,Amazon Basics Great value. Great quality,2015-04-27,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByK. Powell
1431,5,"I got tired of running back and forth to the local store to buy a small package of batteries therefore, I decided to order these since the cost for all of these batteries were approximately the same cost for 6 batteries in a pack. The price was right and the batteries are working very well. This is really a bargain.",A Great Bargain,2016-02-22,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByKipper
1432,4,Works well. Easy to use. Battery seems to be good. Would buy again.,Great first tablet,2017-03-25,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Nater
1433,5,We've ordered these a few times cause we've been so happy with product. These are good quality. We are also happy with price. I would recommend these.,... ordered these a few times cause we've been so happy with product,2016-07-23,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByJoshua and Nikki
1434,5,The Fire HD 8 is the perfect size EReader. Big enough to see the text but small enough to hold comfortably.,Perfect size,2017-02-13,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",ldouglas
1435,5,Quite a bargain.,Amazon Batteries,2016-05-05,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",ByCheryle T.
1436,5,Liked this Kindle upgrade. The color screen and backlights allowed for easy night use,Great Kindle for reading,2017-03-18,Amazon,"Electronics,iPad & Tablets,All Tablets,Fire Tablets,Tablets,Computers & Tablets",Locomotiveman
1437,5,"Packaged very well,just what I wanted.",Ana batteries,2016-06-29,Amazonbasics,"AA,AAA,Health,Electronics,Health & Household,Camcorder Batteries,Camera & Photo,Batteries,Household Batteries,Robot Check,Accessories,Camera Batteries,Health and Beauty,Household Supplies,Batteries & Chargers,Health, Household & Baby Care,Health Personal Care",Bywayne
